Order_Year,Order_Month,Order_Day,Order_Week,Ship_Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit,Sales_per_Quantity,Profit_Margin,Order_Quarter,Is_weekend?
2020,December,2,49,Standard Class,Corporate,United States,Oakland,California,West,Office Supplies,Art,202.9,5,44.975,40.58,0.2216609167,4,FALSE
2020,December,2,49,Same Day,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,121.08,6,5.04,20.18,0.04162537166,4,FALSE
2020,December,9,50,Second Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,98.16,2,2.79,49.08,0.02842298289,4,FALSE
2020,December,16,51,Second Class,Corporate,United States,Sunnyvale,California,West,Office Supplies,Art,317.95,5,8.6855,63.59,0.02731718824,4,FALSE
2020,December,18,51,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,293.76,2,1.6704,146.88,0.00568627451,4,FALSE
2020,December,18,51,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,385.63,3,1.7901,128.5433333,0.004642014366,4,FALSE
2020,December,21,52,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,420.63,3,1.7901,140.21,0.004255759218,4,FALSE
2020,December,21,52,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,302.88,2,1.7052,151.44,0.005629952456,4,FALSE
2020,December,23,52,Same Day,Consumer,United States,San Francisco,California,West,Office Supplies,Art,457.48,4,5.9312,114.37,0.01296493836,4,FALSE
2019,January,22,4,Standard Class,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Appliances,64.864,4,6.4864,16.216,0.1,1,FALSE
2019,February,16,7,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,92.064,6,-225.5568,15.344,-2.45,1,FALSE
2019,February,22,8,Standard Class,Home Office,United States,Milwaukee,Wisconsin,Central,Office Supplies,Appliances,490.32,9,137.2896,54.48,0.28,1,FALSE
2019,February,27,9,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,170.88,3,49.5552,56.96,0.29,1,FALSE
2019,March,6,10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,2.334,3,-6.3018,0.778,-2.7,1,FALSE
2019,March,8,10,Standard Class,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Appliances,207.144,3,48.3336,69.048,0.2333333333,1,FALSE
2019,March,12,11,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,154.9,5,40.274,30.98,0.26,1,FALSE
2019,March,13,11,First Class,Home Office,United States,Scottsdale,Arizona,West,Office Supplies,Appliances,157.92,5,17.766,31.584,0.1125,1,FALSE
2019,March,13,11,Standard Class,Home Office,United States,Waynesboro,Virginia,South,Office Supplies,Appliances,160.32,2,44.8896,80.16,0.28,1,FALSE
2019,March,17,12,Same Day,Consumer,United States,Columbia,Maryland,East,Office Supplies,Appliances,901.95,3,297.6435,300.65,0.33,1,TRUE
2019,March,18,12,Second Class,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Appliances,871.8,3,87.18,290.6,0.1,1,FALSE
2019,April,1,14,Standard Class,Corporate,United States,Sierra Vista,Arizona,West,Office Supplies,Appliances,30.144,2,3.0144,15.072,0.1,2,FALSE
2019,April,7,15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,33.528,3,2.5146,11.176,0.075,2,TRUE
2019,April,10,15,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,113.76,3,44.3664,37.92,0.39,2,FALSE
2019,April,18,16,Standard Class,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,Appliances,203.92,4,55.0584,50.98,0.27,2,FALSE
2019,April,21,17,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,48.792,3,-126.8592,16.264,-2.6,2,TRUE
2019,April,22,17,Standard Class,Home Office,United States,Phoenix,Arizona,West,Office Supplies,Appliances,78.272,2,5.8704,39.136,0.075,2,FALSE
2019,May,3,18,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,26.406,3,-71.2962,8.802,-2.7,2,FALSE
2019,May,6,19,Second Class,Home Office,United States,Springfield,Missouri,Central,Office Supplies,Appliances,54.48,1,15.2544,54.48,0.28,2,FALSE
2019,May,9,19,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Appliances,48.784,4,-131.7168,12.196,-2.7,2,FALSE
2019,May,12,20,Standard Class,Consumer,United States,Mission Viejo,California,West,Office Supplies,Appliances,8.67,1,2.3409,8.67,0.27,2,TRUE
2019,May,19,21,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,242.9,5,70.441,48.58,0.29,2,TRUE
2019,May,19,21,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,87.84,8,23.7168,10.98,0.27,2,TRUE
2019,May,22,21,Standard Class,Consumer,United States,Passaic,New Jersey,East,Office Supplies,Appliances,662.84,4,172.3384,165.71,0.26,2,FALSE
2019,May,26,22,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,34.848,2,6.534,17.424,0.1875,2,TRUE
2019,May,28,22,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,262.24,2,78.672,131.12,0.3,2,FALSE
2019,May,30,22,Standard Class,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Appliances,123.92,5,9.294,24.784,0.075,2,FALSE
2019,May,30,22,Standard Class,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Appliances,364.74,3,109.422,121.58,0.3,2,FALSE
2019,June,5,23,First Class,Consumer,United States,Santa Clara,California,West,Office Supplies,Appliances,58.24,4,15.7248,14.56,0.27,2,FALSE
2019,June,12,24,First Class,Corporate,United States,Decatur,Alabama,South,Office Supplies,Appliances,208.16,1,56.2032,208.16,0.27,2,FALSE
2019,June,12,24,Standard Class,Consumer,United States,Long Beach,New York,East,Office Supplies,Appliances,52.56,3,18.396,17.52,0.35,2,FALSE
2019,June,12,24,Second Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Appliances,64.384,4,-160.96,16.096,-2.5,2,FALSE
2019,June,18,25,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,453.6,3,90.72,151.2,0.2,2,FALSE
2019,June,20,25,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,447.696,2,33.5772,223.848,0.075,2,FALSE
2019,June,20,25,First Class,Consumer,United States,Pasadena,California,West,Office Supplies,Appliances,21.78,2,5.6628,10.89,0.26,2,FALSE
2019,June,24,26,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Appliances,8.712,2,-19.602,4.356,-2.25,2,FALSE
2019,June,24,26,Second Class,Consumer,United States,San Diego,California,West,Office Supplies,Appliances,241.44,3,72.432,80.48,0.3,2,FALSE
2019,June,25,26,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,60.81,3,17.0268,20.27,0.28,2,FALSE
2019,June,28,26,Second Class,Consumer,United States,Paterson,New Jersey,East,Office Supplies,Appliances,8.74,2,2.2724,4.37,0.26,2,FALSE
2019,June,28,26,Second Class,Consumer,United States,Paterson,New Jersey,East,Office Supplies,Appliances,275.24,4,121.1056,68.81,0.44,2,FALSE
2019,July,3,27,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,706.86,7,197.9208,100.98,0.28,3,FALSE
2019,July,14,29,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,151.62,7,50.0346,21.66,0.33,3,TRUE
2019,July,17,29,Standard Class,Corporate,United States,Perth Amboy,New Jersey,East,Office Supplies,Appliances,162.64,2,45.5392,81.32,0.28,3,FALSE
2019,July,17,29,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,45.96,2,13.788,22.98,0.3,3,FALSE
2019,July,22,30,Standard Class,Corporate,United States,Columbia,Maryland,East,Office Supplies,Appliances,37.68,2,10.5504,18.84,0.28,3,FALSE
2019,July,23,30,Standard Class,Corporate,United States,Tampa,Florida,South,Office Supplies,Appliances,23.696,2,6.5164,11.848,0.275,3,FALSE
2019,July,25,30,Standard Class,Corporate,United States,Toledo,Ohio,East,Office Supplies,Appliances,243.88,5,27.4365,48.776,0.1125,3,FALSE
2019,July,28,31,First Class,Consumer,United States,Bethlehem,Pennsylvania,East,Office Supplies,Appliances,9.48,3,0.711,3.16,0.075,3,TRUE
2019,July,30,31,First Class,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,715.64,2,178.91,357.82,0.25,3,FALSE
2019,July,31,31,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Appliances,283.14,4,72.358,70.785,0.2555555556,3,FALSE
2019,August,1,31,Same Day,Corporate,United States,Riverside,California,West,Office Supplies,Appliances,45.96,2,13.788,22.98,0.3,3,FALSE
2019,August,8,32,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,487.92,6,136.6176,81.32,0.28,3,FALSE
2019,August,9,32,First Class,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Appliances,569.536,4,64.0728,142.384,0.1125,3,FALSE
2019,August,13,33,Same Day,Consumer,United States,Kenner,Louisiana,South,Office Supplies,Appliances,17.34,2,4.6818,8.67,0.27,3,FALSE
2019,August,13,33,Standard Class,Consumer,United States,Irving,Texas,Central,Office Supplies,Appliances,58.924,1,-153.2024,58.924,-2.6,3,FALSE
2019,August,15,33,Standard Class,Consumer,United States,Aurora,Colorado,West,Office Supplies,Appliances,122.328,3,12.2328,40.776,0.1,3,FALSE
2019,August,18,34,Second Class,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,355.32,9,99.4896,39.48,0.28,3,TRUE
2019,August,22,34,Standard Class,Consumer,United States,Columbus,Ohio,East,Office Supplies,Appliances,113.552,2,8.5164,56.776,0.075,3,FALSE
2019,August,23,34,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,43.1,5,11.206,8.62,0.26,3,FALSE
2019,August,23,34,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,1040.8,5,281.016,208.16,0.27,3,FALSE
2019,September,1,36,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Appliances,376.74,4,71.162,94.185,0.1888888889,3,TRUE
2019,September,2,36,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Appliances,309.456,9,34.8138,34.384,0.1125,3,FALSE
2019,September,4,36,Second Class,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Appliances,87.168,2,8.7168,43.584,0.1,3,FALSE
2019,September,5,36,Standard Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Appliances,62.79,3,-166.3935,20.93,-2.65,3,FALSE
2019,September,6,36,Standard Class,Corporate,United States,Saint Paul,Minnesota,Central,Office Supplies,Appliances,77.88,6,22.5852,12.98,0.29,3,FALSE
2019,September,8,37,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Appliances,207.48,1,62.244,207.48,0.3,3,TRUE
2019,September,13,37,Standard Class,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Appliances,378,2,136.08,189,0.36,3,FALSE
2019,September,16,38,Standard Class,Corporate,United States,San Jose,California,West,Office Supplies,Appliances,17.48,4,4.5448,4.37,0.26,3,FALSE
2019,September,20,38,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,393.25,5,129.7725,78.65,0.33,3,FALSE
2019,September,25,39,Standard Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Appliances,286.256,1,17.891,286.256,0.0625,3,FALSE
2019,September,26,39,Standard Class,Home Office,United States,Covington,Washington,West,Office Supplies,Appliances,236.88,6,66.3264,39.48,0.28,3,FALSE
2019,September,26,39,Standard Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Appliances,93.032,2,-251.1864,46.516,-2.7,3,FALSE
2019,October,2,40,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,61.44,3,16.5888,20.48,0.27,4,FALSE
2019,October,15,42,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Appliances,868.59,3,251.8911,289.53,0.29,4,FALSE
2019,October,15,42,Standard Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Appliances,43.26,3,14.2758,14.42,0.33,4,FALSE
2019,October,17,42,Second Class,Home Office,United States,Columbia,Missouri,Central,Office Supplies,Appliances,1927.59,7,751.7601,275.37,0.39,4,FALSE
2019,October,27,44,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,43.92,4,11.8584,10.98,0.27,4,TRUE
2019,October,29,44,Standard Class,Corporate,United States,Bridgeton,New Jersey,East,Office Supplies,Appliances,11.67,3,3.0342,3.89,0.26,4,FALSE
2019,November,3,45,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,1101.48,4,429.5772,275.37,0.39,4,TRUE
2019,November,3,45,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,43.32,2,14.2956,21.66,0.33,4,TRUE
2019,November,10,46,Standard Class,Home Office,United States,Springfield,Ohio,East,Office Supplies,Appliances,334.88,4,29.302,83.72,0.0875,4,TRUE
2019,November,10,46,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,129.92,4,38.976,32.48,0.3,4,TRUE
2019,November,11,46,Standard Class,Home Office,United States,Apopka,Florida,South,Office Supplies,Appliances,671.544,3,50.3658,223.848,0.075,4,FALSE
2019,November,12,46,Second Class,Corporate,United States,La Porte,Indiana,Central,Office Supplies,Appliances,37.68,2,10.5504,18.84,0.28,4,FALSE
2019,November,12,46,Standard Class,Consumer,United States,Parma,Ohio,East,Office Supplies,Appliances,110.096,2,33.0288,55.048,0.3,4,FALSE
2019,November,18,47,Standard Class,Corporate,United States,Kent,Ohio,East,Office Supplies,Appliances,103.968,6,16.8948,17.328,0.1625,4,FALSE
2019,November,18,47,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,67.84,1,18.3168,67.84,0.27,4,FALSE
2019,November,19,47,First Class,Corporate,United States,Indianapolis,Indiana,Central,Office Supplies,Appliances,54.96,3,15.9384,18.32,0.29,4,FALSE
2019,November,19,47,Standard Class,Consumer,United States,Long Beach,New York,East,Office Supplies,Appliances,8.74,2,2.2724,4.37,0.26,4,FALSE
2019,November,20,47,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,39,12,11.31,3.25,0.29,4,FALSE
2019,November,24,48,Standard Class,Home Office,United States,Hialeah,Florida,South,Office Supplies,Appliances,42.384,2,4.2384,21.192,0.1,4,TRUE
2019,November,26,48,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,64.96,2,19.488,32.48,0.3,4,FALSE
2019,November,27,48,First Class,Corporate,United States,Lincoln Park,Michigan,Central,Office Supplies,Appliances,167.292,6,29.7408,27.882,0.1777777778,4,FALSE
2019,December,1,49,Second Class,Corporate,United States,Richmond,Virginia,South,Office Supplies,Appliances,1104.55,7,694.5015,157.7928571,0.6287642026,4,TRUE
2019,December,1,49,Second Class,Consumer,United States,Franklin,Massachusetts,East,Office Supplies,Appliances,901.95,3,297.6435,300.65,0.33,4,TRUE
2019,December,1,49,Second Class,Consumer,United States,San Angelo,Texas,Central,Office Supplies,Appliances,11.648,4,-30.8672,2.912,-2.65,4,TRUE
2019,December,2,49,Standard Class,Corporate,United States,San Jose,California,West,Office Supplies,Appliances,59.7,3,26.865,19.9,0.45,4,FALSE
2019,December,3,49,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,394.816,4,93.7688,98.704,0.2375,4,FALSE
2019,December,9,50,Standard Class,Consumer,United States,Jackson,Michigan,Central,Office Supplies,Appliances,61.929,1,23.3954,61.929,0.3777777778,4,FALSE
2019,December,9,50,Standard Class,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Appliances,60.34,7,15.6884,8.62,0.26,4,FALSE
2019,December,9,50,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,4.356,2,-11.7612,2.178,-2.7,4,FALSE
2019,December,10,50,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,65.34,3,22.869,21.78,0.35,4,FALSE
2019,December,10,50,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,35.1,3,12.285,11.7,0.35,4,FALSE
2019,December,11,50,Same Day,Corporate,United States,Columbus,Ohio,East,Office Supplies,Appliances,387.136,4,24.196,96.784,0.0625,4,FALSE
2019,December,11,50,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Appliances,83.42,2,24.1918,41.71,0.29,4,FALSE
2019,December,11,50,First Class,Corporate,United States,Springfield,Ohio,East,Office Supplies,Appliances,73.536,4,9.192,18.384,0.125,4,FALSE
2019,December,12,50,Standard Class,Consumer,United States,Pasadena,California,West,Office Supplies,Appliances,56.52,3,15.8256,18.84,0.28,4,FALSE
2019,December,15,51,Standard Class,Home Office,United States,Springfield,Oregon,West,Office Supplies,Appliances,87.168,2,8.7168,43.584,0.1,4,TRUE
2019,December,16,51,First Class,Consumer,United States,Goldsboro,North Carolina,South,Office Supplies,Appliances,34.944,3,3.0576,11.648,0.0875,4,FALSE
